p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.82149410199974e-23	2.99737549243241	0.158	0.037	3.37176773221171e-19	tumor	MFSD3
5.329447394809e-30	2.96459029517754	0.103	0.003	9.86534007253094e-26	tumor	TTC6
5.99877292239891e-91	2.96145895009083	0.579	0.205	1.11043285566526e-86	tumor	SPINT2
9.73962549270144e-24	2.95621411476776	0.139	0.028	1.80290207495396e-19	tumor	MAPT
2.5754159236028e-34	2.95617333364083	0.245	0.067	4.76735241618114e-30	tumor	KIF9
6.66515238759238e-59	2.95574141382208	0.333	0.071	1.23378635846722e-54	tumor	ABHD11
2.71929842365959e-64	2.95133391105517	0.38	0.093	5.03369331203628e-60	tumor	CU639417.1
5.38902818125876e-36	2.92487292125433	0.16	0.017	9.9756300663281e-32	tumor	FAM174B
2.02875987230818e-45	2.91954022244533	0.262	0.052	3.75543739962966e-41	tumor	HIST1H2BD
1.82810797221239e-24	2.91440908691515	0.158	0.036	3.38401066736236e-20	tumor	BCL2L2
3.8684849053405e-120	2.91403956405827	0.592	0.133	7.16095240827579e-116	tumor	SCOC
3.54184718399407e-16	2.91179215274762	0.141	0.046	6.55631332229142e-12	tumor	OPHN1
3.44424886129761e-57	2.90932239651086	0.337	0.076	6.375649067148e-53	tumor	MMAB
4.9981396008629e-30	2.90806373027152	0.171	0.032	9.25205621515732e-26	tumor	CACFD1
1.67054719771115e-99	2.90596045807017	0.507	0.113	3.09234991768311e-95	tumor	ALDH6A1
5.59407065980985e-52	2.90477823212097	0.286	0.054	1.0355184198374e-47	tumor	RIDA
8.35973268159859e-128	2.86891519218687	0.675	0.199	1.54747011669071e-123	tumor	CENPX
8.78877563614394e-40	2.8576263717191	0.16	0.013	1.6268902580066e-35	tumor	ARHGAP32
4.55328429606466e-78	2.85600559815111	0.465	0.117	8.42858456044529e-74	tumor	HIST2H4A
7.85132768042506e-26	2.84485881094771	0.184	0.048	1.45335926692348e-21	tumor	DPCD
8.40673794602398e-18	2.8432121051876	0.154	0.049	1.5561712611885e-13	tumor	CALML4
1.45271726537317e-181	2.83868977434179	0.943	0.594	2.68912492993227e-177	tumor	HSP90AB1
2.42281106707066e-35	2.83612642763231	0.24	0.061	4.4848655662545e-31	tumor	DHCR7
8.87006772851435e-87	2.83541539558135	0.609	0.226	1.64193823722529e-82	tumor	RDH11
6.08041694990564e-45	2.83385995880166	0.283	0.067	1.12554598159703e-40	tumor	LACTB2
2.49465680786146e-50	2.82318672754858	0.378	0.121	4.61785921703235e-46	tumor	MAP3K13
2.73559323831843e-68	2.81103407612698	0.318	0.045	5.06385664345124e-64	tumor	PTPRF
4.24843919848746e-45	2.7998781837297	0.25	0.046	7.86428580032013e-41	tumor	ALCAM
1.33991532435069e-19	2.77365630566699	0.106	0.018	2.48031725690556e-15	tumor	SOX13
6.81084980516917e-18	2.77297789389237	0.105	0.02	1.26075640743487e-13	tumor	TIGD6
3.82614094671064e-43	2.76602386714018	0.287	0.073	7.08256950645606e-39	tumor	GNPNAT1
9.12644763802439e-71	2.75665585196803	0.366	0.067	1.68939672227469e-66	tumor	CYB561
1.84261733212905e-26	2.75617963492516	0.172	0.039	3.41086894350408e-22	tumor	CMC4
7.26436166765689e-104	2.75385407921673	0.62	0.205	1.34470598829997e-99	tumor	ECHS1
8.08440739961245e-67	2.74836203490709	0.315	0.045	1.49650465374226e-62	tumor	AP1S1
2.09856275660385e-62	2.74404469449303	0.356	0.079	3.88464951874938e-58	tumor	LYPLAL1
6.72759461838858e-18	2.73992931678154	0.111	0.023	1.24534503980991e-13	tumor	CGREF1
2.26205577696205e-43	2.72778884190447	0.22	0.034	4.18729144873445e-39	tumor	BCL9
1.58336795954199e-77	2.72426420372966	0.489	0.139	2.93097242990818e-73	tumor	PMVK
3.74471598523888e-40	2.69571772757823	0.128	0.001	6.9318437602757e-36	tumor	CT45A7
1.14741611312306e-14	2.68512400360654	0.108	0.028	2.12398196700209e-10	tumor	DNAL1
1.71788834923486e-169	2.67241795922274	0.849	0.362	3.17998312326864e-165	tumor	PEBP1
2.47797112234635e-23	2.67154460282971	0.145	0.031	4.58697234457532e-19	tumor	HIST3H2BB
8.10220502896995e-29	2.66841059325595	0.166	0.031	1.49979917291263e-24	tumor	PRUNE2
1.42698172749339e-45	2.65969338141213	0.358	0.112	2.64148587576302e-41	tumor	CANT1
1.26489679496382e-57	2.65265075986308	0.435	0.143	2.34145045715753e-53	tumor	TMEM205
2.87130923629336e-21	2.64394391538908	0.106	0.016	5.31508052730264e-17	tumor	LPIN3
3.82412027174719e-63	2.63140564577819	0.352	0.073	7.07882903503122e-59	tumor	CDH1
2.44639064704252e-31	2.63091978228871	0.188	0.038	4.52851372674041e-27	tumor	TRIB1
1.00254271516023e-103	2.62868605879924	0.584	0.156	1.8558068200331e-99	tumor	NAXE
8.28803685696811e-31	2.62777194874777	0.151	0.021	1.53419850259337e-26	tumor	MARVELD2
6.05880057955087e-14	2.62664664048694	0.157	0.063	1.12154457528066e-09	tumor	PCCA
1.00801336913341e-32	2.62397486733189	0.252	0.073	1.86593354760286e-28	tumor	SLC25A17
2.2461003304244e-33	2.59743255272206	0.211	0.046	4.15775632164861e-29	tumor	SQLE
6.65840850046884e-34	2.59583821504504	0.152	0.016	1.23253799752179e-29	tumor	KIF5C
1.02290739935679e-22	2.59406021068114	0.231	0.086	1.89350388694935e-18	tumor	ASNS
2.40111431734818e-29	2.5809955423833	0.111	0.007	4.44470271284322e-25	tumor	WNK4
2.00202453873508e-25	2.57991768003084	0.136	0.022	3.70594762365251e-21	tumor	IFT140
7.16864963432997e-22	2.57922592657949	0.121	0.021	1.32698873381082e-17	tumor	PHOSPHO2
5.65210063495933e-16	2.57423696586914	0.103	0.023	1.04626034853732e-11	tumor	CCDC24
1.99182897117297e-29	2.57386584927815	0.316	0.133	3.68707460853829e-25	tumor	GTF2H2
2.99756382948919e-48	2.57316582428529	0.376	0.122	5.54879040476745e-44	tumor	ECI2
1.30863591337431e-69	2.5696283671466	0.492	0.156	2.42241593924718e-65	tumor	TMEM106C
5.25309953198025e-56	2.56927968086472	0.329	0.072	9.72401254364864e-52	tumor	SPAG16
1.69721642981006e-44	2.56731189789277	0.312	0.086	3.14171733322141e-40	tumor	ACACA
3.61043816880029e-187	2.56511371484898	0.911	0.504	6.68328209426622e-183	tumor	MIF
4.53299442393581e-33	2.561674602887	0.234	0.062	8.39102597814757e-29	tumor	PSAT1
1.0258116557039e-20	2.56037592131857	0.141	0.034	1.89887995587348e-16	tumor	PTGR2
1.35395061670038e-80	2.54485066183949	0.522	0.164	2.50629798657407e-76	tumor	NDUFA8
5.21201340127028e-38	2.54139475065827	0.274	0.073	9.64795800709141e-34	tumor	SMIM30
4.93463392129831e-12	2.51905069775694	0.12	0.043	9.13450085171531e-08	tumor	HIST1H2AG
8.09382113163668e-58	2.51824064357596	0.453	0.157	1.49824722967727e-53	tumor	NMRAL1
9.47557626306292e-140	2.50594295924145	0.797	0.331	1.75402392205558e-135	tumor	SELENOW
1.99702645230051e-58	2.49046415011166	0.307	0.055	3.69669566585347e-54	tumor	SCD
4.20965094813357e-45	2.48845429151196	0.248	0.044	7.79248487009004e-41	tumor	CASZ1
1.1218395794573e-46	2.48799761689476	0.279	0.06	2.0766372455334e-42	tumor	TCAF1
1.00049279797292e-38	2.48642998455001	0.251	0.059	1.85201221832767e-34	tumor	APOO
6.84298389786707e-17	2.47883502423432	0.171	0.061	1.26670474933417e-12	tumor	RPS6KC1
1.58908725496079e-47	2.45309800341457	0.359	0.109	2.94155941765793e-43	tumor	PYGB
1.01561686068714e-65	2.44156997756758	0.416	0.108	1.88000837081796e-61	tumor	MRPL15
1.57518561799538e-13	2.43316174626429	0.136	0.048	2.91582609747126e-09	tumor	HAGHL
1.05961144240977e-80	2.42602981805958	0.608	0.232	1.96144674104473e-76	tumor	HSBP1
5.6684129351245e-39	2.41433383338017	0.356	0.127	1.0492799184209e-34	tumor	ALDH3A2
1.47839440205758e-61	2.4099108300918	0.366	0.081	2.7366558776488e-57	tumor	CISD3
2.09884543880277e-13	2.40989159835991	0.12	0.039	3.88517279176781e-09	tumor	DNAAF5
4.2068942155129e-17	2.40628989640842	0.169	0.06	7.78738188233593e-13	tumor	MMEL1
4.67825539809009e-28	2.40622364395141	0.242	0.079	8.65991856740456e-24	tumor	ZFPL1
1.90295954407705e-125	2.40038592177815	0.763	0.317	3.52256841204102e-121	tumor	HSPD1
4.74075035403513e-25	2.39131048093914	0.196	0.057	8.77560298035443e-21	tumor	SUOX
1.29244190411474e-66	2.3792329623351	0.559	0.232	2.39243920870679e-62	tumor	ELOC
2.81554887667475e-17	2.37839840190687	0.166	0.058	5.21186252561263e-13	tumor	MIPEP
7.84517987244365e-45	2.37599740001849	0.322	0.091	1.45222124618804e-40	tumor	HIBADH
1.76267818825736e-21	2.37020133007212	0.166	0.047	3.26289359428321e-17	tumor	OCLN
1.27690640885613e-68	2.36582811114144	0.449	0.123	2.36368145343358e-64	tumor	NDRG3
2.05692795028503e-18	2.35704030511863	0.169	0.055	3.80757932877261e-14	tumor	LRRC42
6.24091793237252e-66	2.3552903147179	0.488	0.162	1.15525631846148e-61	tumor	SMS
2.1033025382679e-71	2.35509004236596	0.55	0.211	3.89342332858771e-67	tumor	DDT
5.78367833662525e-32	2.35379738609929	0.244	0.07	1.0706166968927e-27	tumor	CBY1
1.90033454832164e-43	2.35298005317373	0.368	0.13	3.51770928239819e-39	tumor	PDLIM5
7.54445374980041e-63	2.34782030081376	0.38	0.091	1.39655383362555e-58	tumor	GFPT1
1.9896598725155e-89	2.33920855005658	0.572	0.167	3.68305939001345e-85	tumor	ATP6V0E2
3.25637429625159e-31	2.33898598488968	0.214	0.052	6.02787445979131e-27	tumor	CDK2AP1
2.86842784851676e-74	2.3303841129763	0.542	0.189	5.30974679038937e-70	tumor	LYPLA1
1.22341105053144e-106	2.32290000692297	0.55	0.116	2.26465619563875e-102	tumor	HIST2H4B
2.36313665033008e-27	2.32233787380437	0.142	0.022	4.37440225342602e-23	tumor	GDAP1
2.96605163152538e-42	2.31679865264515	0.27	0.061	5.49045817511663e-38	tumor	TCEAL3
4.51533297950628e-30	2.31480446914992	0.268	0.091	8.35833287836407e-26	tumor	SERGEF
9.64759588623227e-58	2.31449738871886	0.464	0.161	1.78586647450046e-53	tumor	MRPL13
1.32031958408632e-44	2.31427538282384	0.337	0.102	2.44404358210218e-40	tumor	ARFIP2
1.96492725350883e-103	2.31367630965299	0.72	0.303	3.63727683897019e-99	tumor	ANAPC11
6.56094557991393e-44	2.31245220076453	0.384	0.139	1.21449663629787e-39	tumor	TMEM256
1.71039324627315e-28	2.30914116893357	0.172	0.034	3.16610893817623e-24	tumor	WDYHV1
5.07209347098071e-165	2.3048189285016	0.585	0.053	9.38895222413239e-161	tumor	HIST2H2AA3
1.78800282194364e-16	2.29061855334584	0.164	0.058	3.30977202369987e-12	tumor	SLC39A4
1.39392766780493e-83	2.28085520395542	0.597	0.214	2.5802995058737e-79	tumor	METTL26
4.13023216490384e-102	2.27568771680688	0.657	0.228	7.64547276045351e-98	tumor	IMPDH2
3.71088487413198e-65	2.27382994801565	0.602	0.274	6.86921899050572e-61	tumor	TUBB4B
1.39778519578702e-39	2.27038780015696	0.264	0.066	2.58744017592135e-35	tumor	SWI5
1.23296846477448e-09	2.268521294708	0.109	0.043	2.28234792514405e-05	tumor	ACP6
2.46312984459612e-22	2.25859210236955	0.298	0.137	4.55949965533188e-18	tumor	YIPF6
1.83461042611614e-21	2.25487316188488	0.215	0.077	3.39604735978359e-17	tumor	MRPL58
1.19946448012025e-20	2.2514924531693	0.191	0.063	2.2203286991506e-16	tumor	ABAT
4.19819520750735e-24	2.24628155722185	0.132	0.022	7.77127914861685e-20	tumor	P3H4
1.1253815707027e-50	2.24360600057615	0.389	0.122	2.08319382552777e-46	tumor	POLR2H
1.45401196009936e-31	2.24048993497948	0.226	0.058	2.69152153933992e-27	tumor	TUBB2A
4.86262656234014e-34	2.23780750252194	0.109	0.001	9.00120802954784e-30	tumor	SOX9
2.2583820306242e-42	2.23775836679153	0.151	0.006	4.18049097688846e-38	tumor	STON1
2.79920569772542e-29	2.2360021749012	0.295	0.11	5.18160966705952e-25	tumor	GLMP
2.71585852846121e-23	2.23454004584608	0.237	0.086	5.02732572203455e-19	tumor	FBXO25
4.43723872344875e-128	2.2303449966918	0.836	0.421	8.21377260097599e-124	tumor	COX6C
3.11290054913926e-114	2.22856658570836	0.758	0.315	5.76229020651168e-110	tumor	MDH2
1.35497232206048e-35	2.22562351513325	0.304	0.103	2.50818926536616e-31	tumor	FAM120AOS
7.99928969635515e-38	2.22552268192489	0.145	0.009	1.4807485156923e-33	tumor	SHROOM3
3.1717491571426e-38	2.21219712262881	0.35	0.13	5.87122486478666e-34	tumor	CYP51A1
3.28624015451517e-37	2.21026734962467	0.23	0.048	6.08315915002303e-33	tumor	NCALD
5.00064784816807e-15	2.20898787745245	0.121	0.035	9.25669923174392e-11	tumor	ARHGEF26
3.90598845170812e-84	2.20569161512105	0.614	0.229	7.23037522295691e-80	tumor	ATP5MC1
7.25391541863888e-70	2.20298101382791	0.621	0.282	1.34277228314424e-65	tumor	SDHC
1.28823690766197e-08	2.20119637067985	0.151	0.076	0.000238465533977308	tumor	LNX1
3.51908523764637e-54	2.18876580033023	0.42	0.138	6.5141786834072e-50	tumor	TMEM9
2.17766493452181e-38	2.18552483703808	0.34	0.12	4.03107556029332e-34	tumor	BSCL2
1.81725534951803e-95	2.17501124771802	0.72	0.328	3.36392137749282e-91	tumor	ATP5PD
3.7704033752037e-106	2.1698327029881	0.694	0.233	6.97939368783957e-102	tumor	TSTD1
7.06505441437043e-65	2.1678639038147	0.4	0.096	1.30781222264411e-60	tumor	NIPSNAP1
1.70807892151769e-75	2.16684364623956	0.621	0.265	3.1618248916214e-71	tumor	NDUFC1
6.25435622341913e-25	2.16008057337019	0.258	0.099	1.15774388051712e-20	tumor	PAM16
2.11165894011513e-30	2.160068190009	0.132	0.013	3.90889186404712e-26	tumor	ATP9A
7.24773405138503e-61	2.15698806886792	0.499	0.19	1.34162805025188e-56	tumor	PSMB5
4.34206048187929e-38	2.15321270390511	0.144	0.008	8.03758815800676e-34	tumor	PTPN3
3.76424677461345e-17	2.15007671935387	0.117	0.028	6.96799720448695e-13	tumor	PCBP4
9.96859578225043e-31	2.14703914060481	0.273	0.093	1.84528676525238e-26	tumor	CFAP36
4.81929581419739e-55	2.14635410407408	0.416	0.129	8.92099848166079e-51	tumor	NUDT16L1
2.55424973174813e-37	2.14345962954383	0.318	0.103	4.72817167843897e-33	tumor	MRPS28
2.60367076427611e-29	2.14223209612009	0.19	0.043	4.8196549517515e-25	tumor	TCTEX1D2
3.21607280309311e-14	2.14116759806376	0.214	0.103	5.95327236580565e-10	tumor	SPON2
9.04361159297427e-49	2.13969416550056	0.433	0.158	1.67406294197547e-44	tumor	TXNDC17
4.05337407139045e-60	2.13797929957579	0.585	0.286	7.50320074355087e-56	tumor	COPB2
6.76228207776275e-66	2.13751756969394	0.476	0.148	1.25176603541466e-61	tumor	COA3
2.91677783077429e-86	2.13538256066526	0.66	0.273	5.3992474425463e-82	tumor	CYCS
1.64987952537381e-20	2.13342823592822	0.185	0.061	3.05409198941945e-16	tumor	CERS4
1.23058998091992e-25	2.13202571970963	0.139	0.023	2.27794511368086e-21	tumor	RWDD2A
4.46479799228684e-82	2.13193547920414	0.609	0.224	8.26478756352217e-78	tumor	COPG1
1.23730666537904e-39	2.13179902867339	0.268	0.068	2.29037836828314e-35	tumor	NT5DC3
4.71812040725233e-59	2.13170141521512	0.455	0.149	8.73371268586478e-55	tumor	ARL1
5.04579801513233e-18	2.131151672303	0.144	0.041	9.34027670581146e-14	tumor	SRD5A3
1.55358245018041e-10	2.12873901146861	0.151	0.07	2.87583647352896e-06	tumor	ASTN2
5.20016477619239e-57	2.12362691568993	0.481	0.182	9.62602501720972e-53	tumor	HSD17B10
6.06696653164174e-59	2.12351742082969	0.504	0.191	1.1230561746722e-54	tumor	CMPK1
5.13844980265524e-22	2.11325566193844	0.267	0.115	9.51178442969512e-18	tumor	ATP2C1
3.55795787769729e-29	2.10858087026989	0.322	0.134	6.58613582740546e-25	tumor	UQCC3
5.20748832440722e-51	2.10807122302023	0.468	0.181	9.63958163731021e-47	tumor	NDUFA7
1.05539633192247e-15	2.10731664858872	0.184	0.075	1.95364415002168e-11	tumor	MRTFB
1.30032850579993e-76	2.10114931161661	0.608	0.242	2.40703809708625e-72	tumor	CYC1
2.28063153130636e-92	2.08542712992359	0.708	0.341	4.22167702760121e-88	tumor	MICOS10
2.14474525789658e-46	2.08332955697225	0.371	0.119	3.97013794689235e-42	tumor	FMC1
5.7470502711673e-35	2.0706521419429	0.289	0.091	1.06383647569578e-30	tumor	NAXD
5.21869482033063e-32	2.06936366998149	0.273	0.089	9.66032598191402e-28	tumor	APPL2
3.60932160663459e-11	2.06917793460599	0.105	0.036	6.6812152260413e-07	tumor	PLEKHH1
1.21952500702529e-30	2.06392914977626	0.17	0.029	2.25746274050451e-26	tumor	ENPP5
4.57693830386821e-28	2.05597512289424	0.194	0.047	8.47237049429045e-24	tumor	GPD1L
5.96487871426278e-50	2.05516942277875	0.425	0.149	1.10415869879718e-45	tumor	MRPS33
6.16940686444077e-16	2.05496040915371	0.188	0.074	1.14201890467663e-11	tumor	TMEM79
3.72416121357104e-37	2.05078720423474	0.199	0.033	6.89379482244135e-33	tumor	PAK4
7.52014616209606e-87	2.04962122288516	0.732	0.356	1.3920542560656e-82	tumor	UQCRQ
1.54723528556411e-50	2.04889232124498	0.378	0.111	2.86408723710773e-46	tumor	RTL8A
1.77717761696317e-42	2.04825951641816	0.188	0.02	3.28973348676053e-38	tumor	EPPK1
5.95588689171973e-19	2.04384108471246	0.185	0.067	1.10249422252624e-14	tumor	AACS
2.88770819123493e-65	2.03360767791177	0.617	0.291	5.34543663279497e-61	tumor	NDUFB10
4.5383808655112e-69	2.03298028367106	0.646	0.316	8.40099682014779e-65	tumor	SEM1
5.15428911721699e-25	2.03260694288913	0.109	0.011	9.54110458488038e-21	tumor	RGS17
1.11631914860219e-31	2.03195961293198	0.327	0.13	2.06641837597752e-27	tumor	HMG20B
1.17204185014122e-58	2.03152438153615	0.56	0.25	2.16956666879642e-54	tumor	ARPC1A
1.08550363632945e-91	2.0227500420282	0.719	0.34	2.00937578120945e-87	tumor	TXN
7.57779687458565e-59	2.02244994564339	0.545	0.234	1.40272597945455e-54	tumor	COX20
6.57447103447746e-50	2.01946645693549	0.36	0.103	1.21700033319212e-45	tumor	JPT2
3.08780521096851e-10	2.00938534236577	0.138	0.061	5.71583622602381e-06	tumor	SIAE
1.59842472323674e-91	2.00891615482231	0.726	0.361	2.95884400518353e-87	tumor	NDUFV2
5.39703559895801e-58	2.00519202396717	0.562	0.257	9.99045259723117e-54	tumor	UBE2V2
8.67276560420461e-28	2.00150029601374	0.152	0.025	1.60541564099431e-23	tumor	PPM1H
3.86421552692473e-35	1.99524530961193	0.151	0.014	7.15304936189037e-31	tumor	AJM1
1.092517338833e-27	1.98848918971387	0.201	0.052	2.02235884591376e-23	tumor	ALKBH2
1.32218348037152e-122	1.98796260319775	0.872	0.544	2.44749384051572e-118	tumor	TPI1
1.28518141837472e-21	1.98556723073297	0.159	0.041	2.37899932355344e-17	tumor	ZBTB45
3.06243215395692e-36	1.98500658978788	0.391	0.163	5.66886816018965e-32	tumor	DMAC1
5.8547987875004e-10	1.98056125764552	0.11	0.043	1.0837818035542e-05	tumor	PC
1.26505801991051e-40	1.98009292327656	0.353	0.121	2.34174890065635e-36	tumor	TCTA
1.24512955852195e-63	1.97724158130842	0.484	0.16	2.30485932577998e-59	tumor	ZNF664
7.73516219116815e-83	1.96970624059185	0.688	0.333	1.43185587320714e-78	tumor	NDUFB4
1.18547343519843e-53	1.96660770890133	0.544	0.247	2.19442987589581e-49	tumor	NDUFA2
5.24215222658978e-30	1.96597129581205	0.444	0.245	9.70374798664035e-26	tumor	RPL7L1
2.08508204558024e-42	1.9633074895686	0.336	0.106	3.85969537457358e-38	tumor	NTPCR
3.90931217083155e-18	1.95921369595213	0.557	0.859	7.23652775942629e-14	tumor	MTRNR2L8
6.25684124534906e-16	1.95274646251463	0.167	0.063	1.15820388292656e-11	tumor	ACSM3
3.88012656652547e-22	1.95136426166039	0.112	0.016	7.1825022872953e-18	tumor	TRIM2
7.04800227480681e-60	1.94456380815832	0.499	0.175	1.30465570108949e-55	tumor	CPNE3
1.74720929927034e-48	1.94347593115737	0.437	0.162	3.23425913387932e-44	tumor	ANAPC13
2.37650618991719e-56	1.94272838750139	0.559	0.259	4.39915060815572e-52	tumor	LSM4
8.79850293872153e-44	1.93505521500729	0.383	0.136	1.62869087898674e-39	tumor	C8orf33
6.6427795821415e-41	1.93304489429193	0.38	0.142	1.22964492845021e-36	tumor	ZCRB1
1.22958156373662e-47	1.93233250772278	0.422	0.148	2.27607843263286e-43	tumor	MRPL41
3.49094807431554e-24	1.93222202779362	0.347	0.168	6.4620939803655e-20	tumor	SLC50A1
1.68844099969638e-53	1.93167782906853	0.2	0.01	3.12547313453798e-49	tumor	SLC45A3
3.3166470273597e-44	1.93049094190092	0.591	0.323	6.13944531234554e-40	tumor	TOMM6
1.75700485666631e-07	1.92757530038999	0.189	0.115	0.00325239169017501	tumor	SLC35A3
3.49588393771295e-21	1.92304432344195	0.117	0.02	6.47123075710043e-17	tumor	CCDC106
3.69751667775198e-12	1.92224884674359	0.104	0.032	6.84447312218669e-08	tumor	TMEM241
4.40014244136921e-21	1.92008487252645	0.173	0.052	8.14510367321855e-17	tumor	ERBB2
2.68632317842489e-51	1.91840844906876	0.537	0.251	4.97265283558231e-47	tumor	NDUFS6
2.38397069187625e-71	1.91809939339152	0.59	0.229	4.41296814773212e-67	tumor	MRPS24
3.26658805622696e-21	1.91401444291763	0.19	0.061	6.04678115088173e-17	tumor	TEN1
2.73857019730549e-22	1.91338859203921	0.112	0.016	5.06936729223219e-18	tumor	ESRP2
3.62938814034765e-16	1.91197943222714	0.227	0.105	6.71836038659754e-12	tumor	PMM2
5.0713762465796e-41	1.91155686753625	0.673	0.454	9.38762457004351e-37	tumor	PPP3CA
7.18600584545152e-22	1.90896388721777	0.254	0.103	1.33020154205153e-17	tumor	MRPL30
2.32847147550756e-17	1.90821004400821	0.298	0.163	4.31023354831205e-13	tumor	CYHR1
1.71997409818027e-33	1.90751571150922	0.329	0.123	3.18384405314151e-29	tumor	ZFAND1
1.94407755629567e-28	1.90031903489485	0.157	0.027	3.59868196445891e-24	tumor	AFDN
7.19731581288642e-49	1.89979245865763	0.474	0.19	1.3322951301234e-44	tumor	GRHPR
2.43463730617053e-43	1.89923146166791	0.462	0.197	4.50675711745226e-39	tumor	RAB18
3.51236386595179e-07	1.89788726020551	0.106	0.05	0.00650173675226337	tumor	USP54
3.29939996282406e-60	1.89398858104466	0.599	0.298	6.10751927118362e-56	tumor	NDUFA5
8.63688637301904e-44	1.89315114653503	0.519	0.251	1.59877403650956e-39	tumor	MEA1
8.27472210270336e-25	1.89207788206387	0.234	0.08	1.53173380843142e-20	tumor	UBE2D4
1.7386813598357e-41	1.89037262618509	0.361	0.124	3.21847306519187e-37	tumor	NME3
7.2603230558981e-24	1.88992197835369	0.206	0.064	1.3439584008773e-19	tumor	SARM1
1.18532952424939e-61	1.88824416051132	0.529	0.202	2.19416348233805e-57	tumor	MRPL3
7.1480438117711e-49	1.88622046098866	0.672	0.415	1.32317438999695e-44	tumor	GABARAPL2
3.41994064710169e-58	1.88509497430221	0.545	0.216	6.33065213184993e-54	tumor	PTPA
1.48166742942936e-17	1.88192490928974	0.344	0.197	2.74271457861668e-13	tumor	SS18L2
3.50963121147154e-32	1.87913157487944	0.305	0.109	6.49667833555497e-28	tumor	MRPS17
4.79702742394319e-51	1.87700109731598	0.627	0.358	8.87977746446123e-47	tumor	NDUFA3
