markers.gene	BCell	BCell@p_val_adj	DC	DC@p_val_adj	Endothelia	Endothelia@p_val_adj	Epithelia	Epithelia@p_val_adj	Fibroblast	Fibroblast@p_val_adj	Macrophage	Macrophage@p_val_adj	MastCell	MastCell@p_val_adj	Myofib	Myofib@p_val_adj	Neutrophil	Neutrophil@p_val_adj	pDC	pDC@p_val_adj	PlasmaCell	PlasmaCell@p_val_adj	TCell	TCell@p_val_adj
RRM2B	0.550543425751373	1.10184514557039e-137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275604201113784	0.0714557131154166	NA	NA	NA	NA
FCHSD2	0.574906025928433	2.26130781586005e-137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563294565909206	2.64299126610657e-16	NA	NA	NA	NA
IFT57	0.621158242545275	6.86865927459607e-136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LTB	0.437316799117006	2.36664677904368e-135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TLE1	0.596362052735733	5.18013793165912e-135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.655863714405217	9.90139109034642e-199	NA	NA	NA	NA	NA	NA	NA	NA
SMAP2	0.353007768549854	7.49285146027539e-135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.921616541354968	9.27716675401368e-69	NA	NA	NA	NA	NA	NA
ANKRD13A	0.569685860069597	1.67436216595306e-134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.311920418252425	1	NA	NA	NA	NA	NA	NA
TMEM123	0.642576745872827	1.37411763721332e-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RACK1	0.256585126948066	3.01008097353103e-131	NA	NA	NA	NA	0.48825633099579	5.92103435682122e-95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL16	0.562514736993238	8.14819093114882e-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZBTB10	0.612114255897742	3.40734051009933e-130	NA	NA	NA	NA	0.549242076270362	4.26648578377884e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EEF1B2P6	0.382183110013198	4.28659716623683e-128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKAP2	0.606112951060316	3.16748597779988e-126	0.319965402176299	4.06857861701107e-73	NA	NA	NA	NA	NA	NA	0.420344063120761	4.99804642009662e-195	NA	NA	NA	NA	1.12877351979898	1.5553855589031e-57	0.760268788263366	1.6074551973989e-34	NA	NA	NA	NA
PIKFYVE	0.589918474712032	3.46784077826149e-124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PRKCB	0.527675122194965	4.12332469081248e-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.751907858601286	6.04738704663699e-34	NA	NA	NA	NA
ZFP36L1	0.471963852143775	4.472932381631e-123	NA	NA	0.590247873018496	5.71035714093309e-86	NA	NA	0.252231424433348	5.87222060301427e-10	NA	NA	NA	NA	0.938246560950645	1.82473204746089e-102	NA	NA	NA	NA	NA	NA	NA	NA
ARRDC2	0.530603732395034	3.17597828126204e-122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSAP	0.488952642272031	1.72575935969352e-121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MARCKS	0.68632281743866	8.63038359991177e-121	0.555181050307875	2.38373177557286e-59	0.44353954170895	1.7065949943294e-168	0.743462642704537	2.17557943593679e-170	0.729291598132416	1.2922665642005e-121	1.39795370836861	0	NA	NA	NA	NA	0.783701113699067	7.3017156543628e-19	NA	NA	NA	NA	NA	NA
FAUP1	0.301329843809456	4.6972152640287e-120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FGD2	0.503279088954674	3.96551852922359e-118	0.564278810309117	7.20153393353822e-297	NA	NA	NA	NA	NA	NA	0.29139765609149	9.68916288395381e-252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD69	0.653303199542412	2.43750777793129e-117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12098116818735	1.19892080476766e-107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB30	0.537998941198995	4.7050630679649e-113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319871378511991	7.33254895974191e-23	NA	NA
DAPP1	0.490022545340323	2.24586715229544e-112	0.862849255307922	1.88949685865639e-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCOA3	0.575327755600545	2.73396852611398e-112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD82	0.557233151814341	1.67947941888758e-111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15263836892441	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS28	0.260747201270495	4.94949551682797e-110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAV1	0.630149240476236	1.75452252139828e-109	NA	NA	0.58736773592137	4.2204537838143e-224	0.441858035664345	5.09684080375319e-100	NA	NA	NA	NA	0.28712859032031	3.85051422080555e-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF165	0.513258705537304	8.29448260748424e-109	NA	NA	NA	NA	0.280714169683643	2.32072852842914e-40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.320350878703524	5.02384106252654e-08	NA	NA	NA	NA
FCMR	0.469888542913818	3.45166063133338e-108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCAS4	0.3750063319357	7.30445108680338e-108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PXK	0.487311698498373	5.55983562029227e-107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.294926468930985	0.83563857108378	NA	NA	NA	NA	NA	NA
EIF1	0.256973997220212	8.81358336319497e-107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COBLL1	0.502456405573818	3.82434936758465e-106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.629730605024033	4.42342113983516e-119	0.561089250475411	1.06099207266705e-171	NA	NA	0.758687617590919	1.38815213889959e-73	0.466455083906018	4.47372920155189e-52	NA	NA
PDE7A	0.509054771251259	5.27846295393229e-106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC079140.2	0.339501685206118	2.18940733705191e-105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BACH1	0.553143980812503	2.88923367818557e-102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RPS10	0.356573009821877	7.26426207717776e-102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP2A3	0.548530465944365	3.88523502692385e-101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP12	0.546550882738559	5.83061728498615e-101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JCHAIN	0.416672013664313	2.26677761878521e-98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6408094661037	3.21734129790997e-279	3.97437492345014	0	NA	NA
IGLC2	0.28347316803509	1.02621669485043e-97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.550437270103987	1	NA	NA	4.78740575258368	4.23534969976659e-14	NA	NA
IGHA1	0.462070507962959	1.43849950474e-94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3132566057261	4.38906393400148e-08	NA	NA
YPEL5	0.294718966278218	1.93019949797178e-93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.252984862809169	1.23845945906437e-125
AL355032.1	0.331930943225214	1.07539435640078e-91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PIK3AP1	0.479033594124069	1.26929262790207e-90	NA	NA	NA	NA	NA	NA	NA	NA	0.37884468790551	3.06679457799197e-237	NA	NA	NA	NA	NA	NA	0.407354428711282	7.08569220088981e-16	NA	NA	NA	NA
CTSS	0.270539259331679	3.50608851627155e-90	0.714178089283631	2.24217839205545e-143	NA	NA	NA	NA	NA	NA	1.80259875148344	0	NA	NA	NA	NA	1.79964015218102	9.86284838772248e-186	0.679689219399839	3.0249628751976e-31	NA	NA	NA	NA
SFPQ	0.291549200340179	1.31372040836139e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MEPCE	0.506386254536759	3.24967583664009e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FO393411.1	0.274183299852269	3.6046498113103e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC010343.1	0.276064488095104	5.45276042631718e-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DRAM2	0.499528664836257	1.32627629765744e-87	NA	NA	NA	NA	NA	NA	NA	NA	0.43547115009175	4.70300077806295e-281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RRAS2	0.410979006876309	1.42142288796783e-87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIMD2	0.460610856004367	2.13679297450448e-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NFKB2	0.491170549425101	7.93574848808392e-83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.403265105827596	6.35365207231477e-54	NA	NA	0.451160935671878	1	NA	NA	NA	NA	NA	NA
RPL41	0.328013083255666	3.85046148546538e-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MKNK2	0.428139778831671	5.83278927082339e-82	NA	NA	NA	NA	0.668575067779432	1.22179158441337e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.299902460589042	1	NA	NA	NA	NA
EIF1AY	0.489683995896266	1.48145659255484e-81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNA12	0.474058196474582	4.04860324936285e-80	0.462582339832469	6.62466957148812e-147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824292476511143	5.32389217840471e-46	NA	NA	NA	NA
FADS3	0.42463830038282	2.7284173526237e-77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THEMIS2	0.486147661054674	2.11046466072342e-76	0.764256853145909	8.9793445509927e-300	NA	NA	NA	NA	NA	NA	0.549406984919828	0	NA	NA	NA	NA	1.27650432053326	2.71105938433354e-116	1.70724234882766	6.8047118073921e-229	NA	NA	NA	NA
ODC1	0.462736810726001	6.26776934729304e-76	NA	NA	NA	NA	0.855135066733787	1.54918383570946e-135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.790098449681708	2.3584759015496e-25	NA	NA	NA	NA
RPL37P2	0.289501911066993	2.1923789215422e-73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KMT2E	0.387152103938315	5.11304489801416e-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNX29	0.43086248976766	7.72910854846784e-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SP110	0.496776456635476	3.52593474647097e-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.475412422312548	0.107901337570756	NA	NA	NA	NA	NA	NA
SP140	0.441403855055168	3.95479256473924e-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ITPR1	0.468939729157126	1.02997996257294e-69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DENND3	0.426169635080361	1.26897612260376e-66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.959782242696093	8.46493919813576e-60	NA	NA	NA	NA	NA	NA
SEMA7A	0.444079638884876	1.29435525937179e-66	0.640286460168936	1.92551819559452e-224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67740080993503	1.01610123923902e-202	NA	NA	NA	NA
PDLIM1	0.394646127655439	1.43671910896821e-66	NA	NA	1.33805923907104	0	NA	NA	0.793767006267773	2.10801682261139e-252	NA	NA	NA	NA	0.792187206692416	3.2684844387968e-238	NA	NA	NA	NA	NA	NA	NA	NA
SH2B3	0.502704512278952	1.5425225454312e-66	0.759368941805423	6.5937763521236e-285	NA	NA	NA	NA	NA	NA	0.341190840431997	9.02326847405512e-193	NA	NA	NA	NA	NA	NA	1.0735533514273	4.94078596620618e-68	NA	NA	NA	NA
AIM2	0.352079542978064	1.24911039428308e-65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RASGEF1B	0.518660435590694	1.24400457818489e-64	NA	NA	NA	NA	NA	NA	NA	NA	0.737448976062512	3.29985708585163e-303	0.669520714795325	3.15167731839705e-111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RBM39	0.286036796350131	7.88416734660696e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NGLY1	0.444151626454499	1.57413373334384e-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RHBDF2	0.410637386941237	1.71328940389375e-63	NA	NA	NA	NA	NA	NA	NA	NA	0.381565573757297	2.95639152097626e-277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ELF1	0.30953578520295	1.06034884634999e-60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM38	0.480799748423178	4.62942288754535e-60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NIN	0.449041157413501	9.03900468005165e-60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505053782859993	0.00652510385163165	NA	NA	NA	NA	NA	NA
RPL21P16	0.26586498591442	6.02399433453581e-59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CHPT1	0.365455671133047	2.40377204615343e-57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RASSF2	0.405640195150241	3.13854178913468e-56	0.501475739426339	5.09475484298922e-116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15156013616196	2.73237732287825e-63	0.598993763086768	1.09690487190314e-35	NA	NA	NA	NA
RPL23AP2	0.281295696565816	5.55636411549096e-56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AP1B1	0.448762680191807	6.21090780667887e-56	NA	NA	NA	NA	NA	NA	NA	NA	0.547245627702076	1.8191942341331e-301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WASHC4	0.46462571040738	7.83659145381673e-56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WEE1	0.412711695796802	1.32092123613815e-55	NA	NA	NA	NA	0.4580917773448	2.47767566411288e-139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DGKD	0.422602182577871	3.88525911467114e-55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.373702621013884	1	NA	NA	NA	NA	NA	NA
CHD4	0.433250368749447	5.94302686851748e-55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBX3	0.758639902669754	3.94014104558981e-53	0.336760728991471	1.36114025419168e-76	0.942200197419746	2.74778133777012e-302	NA	NA	0.418213884078084	1.06687230296038e-71	0.376591736457308	3.77873554724862e-141	NA	NA	1.02361336857428	1.12982182986788e-205	NA	NA	NA	NA	NA	NA	NA	NA
WSB1	0.359868085874298	1.10107439388544e-52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAGLN2	0.291940431780614	4.74430068810376e-52	0.425166069908494	7.03576342105057e-58	0.337048232395015	1.0334291404404e-49	NA	NA	NA	NA	NA	NA	0.513688747341469	1.46225674906957e-84	NA	NA	0.884656433460116	5.90957962995932e-49	0.615095588077585	6.40862043434438e-18	NA	NA	NA	NA
SIPA1	0.461055764383555	8.69014896045809e-52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.302165960438845	1	NA	NA	NA	NA	NA	NA
PARP1	0.530428033259458	3.99743671321726e-50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAP3K8	0.449194295273206	7.41755213969405e-50	0.486971093661839	7.91922772395063e-119	0.261375560914502	2.52970116681281e-59	NA	NA	NA	NA	0.586010120389846	1.98131627002291e-233	0.452795762072276	4.02303871330881e-49	NA	NA	NA	NA	0.614390998668623	7.55658331900389e-23	NA	NA	NA	NA
NOTCH2	0.403225823281183	1.00078582169328e-49	NA	NA	NA	NA	NA	NA	0.292178275041881	7.07993774231265e-93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EGR3	0.730222663409695	4.21485450488282e-49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.817972276232047	1.29929677589448e-207	0.609392472881531	6.24150816888801e-137	0.564031968248852	6.90262262103192e-06	NA	NA	NA	NA	NA	NA
UBALD2	0.397684531819175	6.04920163207135e-49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84259331087942	3.00052170486319e-36	NA	NA	NA	NA	NA	NA
SLC44A2	0.456540760526219	3.01680150862301e-48	NA	NA	0.492717052449476	2.73790726883379e-147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.414223813883688	1	NA	NA	NA	NA	NA	NA
PTK2B	0.421618785354616	2.44736420202128e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STX7	0.404204216101826	4.1792199011429e-46	NA	NA	NA	NA	NA	NA	NA	NA	0.363756185772361	1.79115512563638e-264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TAF1D	0.376617531842262	5.01524341731362e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIT1	0.357484815811774	5.74262563529156e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333064160000731	9.55795889687706e-08	NA	NA	NA	NA
CHD7	0.388770002628772	9.00197619138749e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448171085062172	0.0348031023685511	NA	NA	NA	NA	NA	NA
TRAF5	0.412356891514972	2.48574987253739e-45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NR4A3	0.490817070492626	5.65425337977531e-45	0.835756857296083	1.27426930941172e-172	NA	NA	NA	NA	NA	NA	0.42040682248544	1.39964658229951e-94	0.959813970582359	2.68193454768184e-174	0.538658792682472	3.47313413907069e-76	0.452183206852115	3.95389322806261e-08	1.6879034299646	3.29461366082838e-73	NA	NA	NA	NA
CAMK1D	0.407486451095053	6.31224382107433e-45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RASGRP2	0.299241958305114	1.66896170419283e-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL24	0.344581293725246	2.07916733859595e-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ISG20	0.334548581691021	4.96726561108989e-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN3	0.459967575793945	2.00342799932948e-43	NA	NA	0.372045166907168	6.29989689357096e-154	NA	NA	0.445569402977802	6.75532607781816e-111	NA	NA	NA	NA	0.536416391884017	3.34170002412299e-110	NA	NA	0.713336251812637	1.0684179935416e-26	NA	NA	NA	NA
ILF3	0.407879943192923	2.79363464923958e-43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD53	0.289258989492854	4.17132455062539e-43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588257357262899	3.26907990075653e-15	NA	NA	NA	NA	NA	NA
PRKD3	0.327547514754767	4.52225274542022e-43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SP140L	0.37338013424985	4.99126395374144e-42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STAT6	0.424077267173587	5.26177471226577e-42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48142405502699	0.00256323309139204	NA	NA	NA	NA	NA	NA
LRMP	0.427109325305238	1.29776563599207e-41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MEF2A	0.390785756957231	5.53471557325621e-41	0.254316383235731	2.24545419778841e-62	0.493511586254693	5.9063276469573e-200	NA	NA	NA	NA	0.288869852779443	1.85739217299632e-171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IGLC3	0.348848012388088	5.9292908174074e-41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.19334720489803	2.62929738818977e-56	NA	NA
RPL9	0.261701412801179	1.04953502362766e-40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LAT2	0.329540840465826	2.79274637202415e-40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02163941546878	0	NA	NA	0.745107981550057	2.27694421382899e-17	NA	NA	NA	NA	NA	NA
SNX9	0.421640242834134	5.13619222740888e-40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36668677816902	1.22807271364792e-07	NA	NA	NA	NA
CCDC50	0.437580866598619	1.26554084288871e-38	NA	NA	0.648260354026893	6.53456182392898e-277	NA	NA	NA	NA	NA	NA	NA	NA	0.260230580053155	2.88409624877574e-44	NA	NA	1.17627466920772	1.38625096853839e-94	NA	NA	NA	NA
MARCKSL1	0.367634942859932	2.56574535859102e-38	0.759787908405108	5.31998306785664e-119	0.283506422995992	2.25269180418824e-86	0.564832869560549	1.22873978116453e-81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.481714444381694	2.83798753246827e-09	NA	NA	NA	NA
USP8	0.410919671568262	5.69550636419856e-38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OTUD1	0.369529005670963	8.55921400146724e-38	NA	NA	NA	NA	NA	NA	NA	NA	0.509948448212248	8.42787871851995e-213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAF3	0.305585669178776	2.0027921240759e-37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582167880911102	3.87111559275033e-20	NA	NA	NA	NA
RNASET2	0.327004471446152	2.75947053098445e-37	0.373096708955985	4.81871572118378e-70	NA	NA	NA	NA	NA	NA	0.52968942212329	3.40965239588666e-157	NA	NA	NA	NA	0.708601021246406	1.00140528726921e-16	0.942645782861133	6.66332026467387e-47	NA	NA	NA	NA
TMEM131L	0.30620913718877	3.29132700765743e-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MOB3A	0.414394588917884	3.36556350837804e-36	0.467460200317577	9.9369820352699e-103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.839564448207032	5.69491554958609e-26	NA	NA	NA	NA	NA	NA
PARP14	0.440716724255338	3.62276215636324e-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LSM7	0.426967247790692	5.31268002907158e-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
